Precinct	Register Voters	Ballots Cast	Turnout %
03020	898	376	41.87
03021	871	391	44.89
03022	1090	433	39.72
03023	821	252	30.69
03024	793	280	35.31
03025	1423	558	39.21
03026	838	413	49.28
03027	1051	414	39.39
03028	559	242	43.29
03029	1073	313	29.17
03030	722	301	41.69
03031	903	391	43.30
03032	1142	421	36.87
03033	1008	423	41.96
03034	1159	439	37.88
03035	1071	159	14.85
03036	581	149	25.65
03037	778	294	37.79
03038	595	300	50.42
03039	1408	427	30.33
03040	875	293	33.49
03041	770	364	47.27
04028	672	324	48.21
04029	801	302	37.70
04030	1150	425	36.96
04031	658	453	68.84
04032	899	379	42.16
04033	790	368	46.58
04034	791	313	39.57
04035	937	395	42.16
04036	913	419	45.89
04037	1438	585	40.68
04038	786	378	48.09
04001	961	500	52.03
04002	987	438	44.38
04003	736	293	39.81
04004	1061	457	43.07
04005	742	427	57.55
04006	896	473	52.79
04007	989	427	43.17
04008	848	408	48.11
04009	791	472	59.67
04010	923	472	51.14
04011	903	318	35.22
04012	994	418	42.05
04013	1116	433	38.80
04014	765	331	43.27
04015	863	432	50.06
04016	1406	552	39.26
04017	861	428	49.71
04018	787	364	46.25
04019	889	275	30.93
04020	711	333	46.84
04021	947	425	44.88
04022	773	381	49.29
04023	926	501	54.10
04024	754	357	47.35
04025	940	432	45.96
04026	753	324	43.03
04027	934	490	52.46
05001	768	261	33.98
05002	655	222	33.89
05003	631	381	60.38
05004	859	456	53.08
05005	790	296	37.47
05006	680	262	38.53
05007	527	382	72.49
05008	715	408	57.06
05009	777	474	61.00
05010	754	238	31.56
05011	705	385	54.61
05012	622	208	33.44
05013	775	293	37.81
05014	583	300	51.46
05015	650	342	52.62
05016	858	295	34.38
05017	782	241	30.82
05018	642	352	54.83
05019	648	378	58.33
05020	742	436	58.76
05021	647	370	57.19
05022	727	442	60.80
05023	1152	607	52.69
05024	794	403	50.76
05025	695	313	45.04
05026	786	304	38.68
05027	709	419	59.10
05028	806	355	44.04
05029	834	325	38.97
05030	625	220	35.20
05031	705	226	32.06
05032	758	359	47.36
05033	803	354	44.08
05034	745	452	60.67
05035	833	454	54.50
05036	656	124	18.90
05037	745	386	51.81
05038	783	269	34.36
05039	553	314	56.78
05040	583	245	42.02
05041	313	215	68.69
06001	655	314	47.94
06002	675	322	47.70
06003	665	320	48.12
06004	590	190	32.20
06005	615	151	24.55
06006	688	313	45.49
06007	708	246	34.75
06008	654	292	44.65
06009	753	217	28.82
06010	593	162	27.32
06011	654	225	34.40
06012	664	183	27.56
06013	558	220	39.43
06014	711	252	35.44
06015	804	226	28.11
06016	675	328	48.59
06017	645	159	24.65
06018	703	240	34.14
06019	665	219	32.93
06020	608	141	23.19
06021	554	122	22.02
06022	574	242	42.16
06023	537	120	22.35
06024	511	136	26.61
06025	510	120	23.53
06026	656	155	23.63
06027	577	124	21.49
06028	528	115	21.78
06029	627	300	47.85
06030	668	205	30.69
06031	643	302	46.97
06032	645	260	40.31
06033	642	258	40.19
06034	638	274	42.95
06035	583	269	46.14
06036	648	336	51.85
06037	624	326	52.24
06038	655	313	47.79
06039	622	202	32.48
06040	649	222	34.21
06041	658	282	42.86
06042	735	240	32.65
06043	683	240	35.14
06044	770	283	36.75
06045	688	308	44.77
06046	513	192	37.43
06047	530	202	38.11
06048	690	261	37.83
07001	717	235	32.78
07002	794	225	28.34
07003	599	285	47.58
07004	639	255	39.91
07005	625	229	36.64
07006	751	326	43.41
07007	763	214	28.05
07008	630	189	30.00
07009	991	434	43.79
07010	707	279	39.46
07011	790	238	30.13
07012	765	235	30.72
07013	484	176	36.36
07014	844	247	29.27
07015	598	246	41.14
07016	726	177	24.38
07017	634	211	33.28
07018	676	172	25.44
07019	631	196	31.06
07020	667	166	24.89
07021	569	162	28.47
07022	682	194	28.45
07023	570	256	44.91
07024	637	178	27.94
07025	711	189	26.58
07026	520	209	40.19
07027	580	188	32.41
07028	547	157	28.70
07029	611	196	32.08
07030	606	156	25.74
07031	546	149	27.29
07032	750	367	48.93
07033	702	356	50.71
07034	794	313	39.42
07035	743	261	35.13
07036	718	303	42.20
07037	638	256	40.13
07038	661	206	31.16
07039	615	228	37.07
07040	586	230	39.25
07041	673	238	35.36
07042	610	219	35.90
07043	659	232	35.20
07044	641	206	32.14
07045	826	222	26.88
07046	262	115	43.89
08001	696	200	28.74
08002	779	196	25.16
08003	641	339	52.89
08004	622	317	50.96
08005	641	312	48.67
08006	680	284	41.76
08007	696	316	45.40
08008	591	298	50.42
08009	449	195	43.43
08010	702	374	53.28
08011	587	172	29.30
08012	620	236	38.06
08013	830	271	32.65
08014	650	188	28.92
08015	691	250	36.18
08016	257	82	31.91
08017	536	238	44.40
08018	803	183	22.79
08019	685	321	46.86
08020	707	313	44.27
08021	891	330	37.04
08022	613	249	40.62
08023	695	198	28.49
08024	348	175	50.29
08025	680	244	35.88
08026	709	193	27.22
08027	644	313	48.60
08028	686	265	38.63
08029	756	292	38.62
08030	719	284	39.50
08031	562	206	36.65
08032	514	235	45.72
08033	688	205	29.80
08034	621	275	44.28
08035	683	332	48.61
08036	692	271	39.16
08037	472	236	50.00
08038	520	186	35.77
08039	619	277	44.75
08040	546	227	41.58
08041	703	279	39.69
08042	850	304	35.76
08043	404	148	36.63
08044	486	188	38.68
08045	790	201	25.44
08046	536	193	36.01
08047	589	224	38.03
08048	677	241	35.60
08049	618	276	44.66
08050	663	282	42.53
08051	638	296	46.39
08052	777	386	49.68
08053	380	124	32.63
08054	676	191	28.25
08055	517	272	52.61
08056	659	302	45.83
09001	678	238	35.10
09002	599	229	38.23
09003	769	156	20.29
09004	508	200	39.37
09005	655	228	34.81
09006	631	247	39.14
09007	661	153	23.15
09008	812	214	26.35
09009	692	276	39.88
09010	608	211	34.70
09011	546	171	31.32
09012	690	273	39.57
09013	683	314	45.97
09014	727	310	42.64
09015	1318	210	15.93
09016	609	255	41.87
09017	610	172	28.20
09018	522	171	32.76
09019	622	218	35.05
09020	655	225	34.35
09021	659	221	33.54
09022	645	283	43.88
09023	710	302	42.54
09024	626	284	45.37
09025	621	266	42.83
09026	1002	206	20.56
09027	565	204	36.11
09028	638	105	16.46
09029	765	136	17.78
09030	600	177	29.50
09031	667	184	27.59
09032	665	248	37.29
09033	625	174	27.84
09034	675	176	26.07
09035	593	253	42.66
09036	630	203	32.22
09037	845	338	40.00
09038	666	233	34.98
09039	676	262	38.76
09040	724	314	43.37
09041	533	203	38.09
09042	622	284	45.66
09043	696	178	25.57
09044	572	226	39.51
09045	589	179	30.39
09046	693	254	36.65
09047	662	302	45.62
09048	655	283	43.21
09049	680	302	44.41
09050	798	391	49.00
09051	602	272	45.18
10001	633	214	33.81
10002	704	188	26.70
10003	866	183	21.13
10004	712	157	22.05
10005	682	156	22.87
10006	666	167	25.08
10007	638	126	19.75
10008	531	109	20.53
10009	723	182	25.17
10010	760	210	27.63
10011	1026	256	24.95
10012	544	134	24.63
10013	844	199	23.58
10014	926	264	28.51
10015	1274	459	36.03
10016	668	122	18.26
10017	941	299	31.77
10018	545	120	22.02
10019	783	222	28.35
10020	796	230	28.89
10021	817	225	27.54
10022	552	124	22.46
10023	752	186	24.73
10024	703	186	26.46
10025	243	61	25.10
10026	758	153	20.18
10027	880	176	20.00
10028	920	246	26.74
10029	784	218	27.81
10030	756	187	24.74
10031	757	154	20.34
10032	778	201	25.84
10033	651	158	24.27
10034	681	137	20.12
10035	752	228	30.32
10036	211	57	27.01
11001	920	347	37.72
11002	408	18	4.41
11003	740	322	43.51
11004	794	237	29.85
11005	1114	422	37.88
11006	1065	382	35.87
11007	731	335	45.83
11008	904	272	30.09
11009	812	275	33.87
11010	943	291	30.86
11011	906	279	30.79
11012	1082	404	37.34
11013	999	337	33.73
11014	619	224	36.19
11015	356	114	32.02
11016	679	213	31.37
11017	884	420	47.51
11018	771	259	33.59
11019	1057	397	37.56
11020	589	218	37.01
11021	860	425	49.42
11022	1038	377	36.32
11023	435	218	50.11
11024	761	425	55.85
11025	879	373	42.43
11026	822	354	43.07
11027	447	107	23.94
11028	462	114	24.68
11029	842	352	41.81
11030	611	176	28.81
11031	787	304	38.63
11032	341	140	41.06
11033	843	341	40.45
11034	318	125	39.31
11035	204	77	37.75
11036	437	114	26.09
11037	351	100	28.49
11038	437	149	34.10
12001	744	300	40.32
12002	732	230	31.42
12003	894	397	44.41
12004	784	321	40.94
12005	796	255	32.04
12006	990	296	29.90
12007	821	277	33.74
12008	921	314	34.09
12009	719	240	33.38
12010	981	353	35.98
12011	925	275	29.73
12012	954	258	27.04
12013	922	250	27.11
12014	839	225	26.82
12015	853	234	27.43
12016	914	197	21.55
12017	921	279	30.29
12018	887	193	21.76
12019	800	256	32.00
12020	1063	265	24.93
12021	873	253	28.98
12022	924	272	29.44
12023	820	319	38.90
13001	507	212	41.81
13002	450	207	46.00
13003	550	193	35.09
13004	653	221	33.84
13005	716	256	35.75
13006	498	259	52.01
13007	521	175	33.59
13008	463	172	37.15
13009	655	220	33.59
13010	463	227	49.03
13011	610	280	45.90
13012	625	205	32.80
13013	570	241	42.28
13014	657	213	32.42
13015	812	353	43.47
13016	475	154	32.42
13017	541	190	35.12
13018	499	180	36.07
13019	825	293	35.52
13020	396	158	39.90
13021	618	259	41.91
13022	609	240	39.41
13023	523	161	30.78
13024	596	207	34.73
13025	630	234	37.14
13026	671	204	30.40
13027	557	221	39.68
13028	526	180	34.22
13029	506	178	35.18
13030	498	197	39.56
13031	642	240	37.38
13032	513	212	41.33
13033	533	243	45.59
13034	672	304	45.24
13035	556	255	45.86
13036	429	155	36.13
13037	652	234	35.89
13038	482	226	46.89
13039	594	211	35.52
13040	601	208	34.61
13041	717	269	37.52
13042	582	260	44.67
13043	594	229	38.55
13044	658	227	34.50
13045	662	282	42.60
13046	757	253	33.42
13047	707	279	39.46
13048	486	202	41.56
14001	715	290	40.56
14002	967	309	31.95
14003	784	208	26.53
14004	660	237	35.91
14005	1131	332	29.35
14006	387	134	34.63
14007	968	281	29.03
14008	900	245	27.22
14009	810	317	39.14
14010	563	159	28.24
14011	453	164	36.20
14012	777	208	26.77
14013	690	215	31.16
14014	714	244	34.17
14015	844	252	29.86
14016	583	189	32.42
14017	650	217	33.38
14018	328	111	33.84
14019	731	173	23.67
14020	594	171	28.79
14021	716	168	23.46
14022	994	308	30.99
14023	608	190	31.25
14024	732	309	42.21
14025	469	135	28.78
14026	543	185	34.07
14027	749	255	34.05
14028	608	172	28.29
14029	627	207	33.01
14030	494	133	26.92
14031	443	143	32.28
15001	841	214	25.45
15002	479	131	27.35
15003	527	147	27.89
15004	852	223	26.17
15005	884	182	20.59
15006	914	208	22.76
15007	553	137	24.77
15008	823	211	25.64
15009	1068	273	25.56
15010	1086	298	27.44
15011	990	242	24.44
15012	950	256	26.95
15013	916	216	23.58
15014	831	189	22.74
15015	816	183	22.43
15016	930	249	26.77
15017	568	160	28.17
15018	503	130	25.84
15019	786	206	26.21
15020	588	155	26.36
15021	482	145	30.08
15022	661	155	23.45
15023	585	148	25.30
15024	546	124	22.71
16001	938	211	22.49
16002	719	183	25.45
16003	577	139	24.09
16004	671	163	24.29
16005	577	116	20.10
16006	638	179	28.06
16007	663	165	24.89
16008	556	105	18.88
16009	649	163	25.12
16010	616	149	24.19
16011	693	164	23.67
16012	637	139	21.82
16013	748	160	21.39
16014	545	131	24.04
16015	671	179	26.68
16016	568	164	28.87
16017	888	173	19.48
16018	740	117	15.81
16019	654	170	25.99
16020	511	136	26.61
16021	610	144	23.61
16022	665	143	21.50
16023	874	169	19.34
16024	331	102	30.82
16025	714	187	26.19
16026	538	151	28.07
16027	550	141	25.64
16028	535	182	34.02
16029	598	132	22.07
16030	516	117	22.67
16031	612	200	32.68
16032	845	188	22.25
16033	536	120	22.39
16034	580	164	28.28
16035	938	236	25.16
16036	429	121	28.21
17001	714	236	33.05
17002	686	214	31.20
17003	742	222	29.92
17004	784	292	37.24
17005	557	150	26.93
17006	770	193	25.06
17007	777	187	24.07
17008	673	183	27.19
17009	513	171	33.33
17010	820	301	36.71
17011	565	172	30.44
17012	960	261	27.19
17013	666	154	23.12
17014	830	175	21.08
17015	737	229	31.07
17016	798	205	25.69
17017	747	210	28.11
17018	681	282	41.41
17019	541	123	22.74
17020	742	295	39.76
17021	694	334	48.13
17022	677	179	26.44
17023	528	143	27.08
17024	724	263	36.33
17025	612	168	27.45
17026	783	256	32.69
17027	701	220	31.38
17028	542	172	31.73
17029	655	165	25.19
17030	695	154	22.16
17031	571	131	22.94
17032	629	173	27.50
17033	570	113	19.82
17034	586	141	24.06
17035	595	105	17.65
17036	604	208	34.44
17037	594	223	37.54
17038	802	230	28.68
17039	631	240	38.03
17040	691	253	36.61
17041	726	298	41.05
18001	650	214	32.92
18002	732	202	27.60
18003	610	191	31.31
18004	653	295	45.18
18005	502	157	31.27
18006	596	230	38.59
18007	731	223	30.51
18008	632	266	42.09
18009	555	266	47.93
18010	745	378	50.74
18011	635	211	33.23
18012	636	206	32.39
18013	679	272	40.06
18014	671	291	43.37
18015	801	263	32.83
18016	609	241	39.57
18017	724	257	35.50
18018	556	236	42.45
18019	600	230	38.33
18020	516	192	37.21
18021	733	324	44.20
18022	685	337	49.20
18023	707	235	33.24
18024	730	202	27.67
18025	728	211	28.98
18026	671	340	50.67
18027	637	212	33.28
18028	669	225	33.63
18029	718	263	36.63
18030	823	275	33.41
18031	714	275	38.52
18032	641	278	43.37
18033	567	203	35.80
18034	644	332	51.55
18035	646	316	48.92
18036	707	239	33.80
18037	695	326	46.91
18038	604	243	40.23
18039	792	181	22.85
18040	723	263	36.38
18041	689	331	48.04
18042	636	196	30.82
18043	591	170	28.76
18044	651	217	33.33
18045	755	204	27.02
18046	787	254	32.27
18047	540	174	32.22
18048	537	167	31.10
18049	537	144	26.82
18050	608	166	27.30
19001	565	281	49.73
19002	787	462	58.70
19003	522	218	41.76
19004	723	318	43.98
19005	636	408	64.15
19006	712	297	41.71
19007	562	277	49.29
19008	754	289	38.33
19009	457	235	51.42
19010	711	408	57.38
19011	656	280	42.68
19012	562	236	41.99
19013	732	380	51.91
19014	727	320	44.02
19015	892	309	34.64
19016	652	306	46.93
19017	552	271	49.09
19018	548	360	65.69
19019	784	461	58.80
19020	560	348	62.14
19021	715	248	34.69
19022	629	395	62.80
19023	640	342	53.44
19024	485	226	46.60
19025	586	339	57.85
19026	608	344	56.58
19027	616	331	53.73
19028	708	359	50.71
19029	739	264	35.72
19030	617	261	42.30
19031	548	316	57.66
19032	569	277	48.68
19033	699	290	41.49
19034	535	322	60.19
19035	545	319	58.53
19036	847	421	49.70
19037	592	348	58.78
19038	582	305	52.41
19039	276	100	36.23
19040	652	355	54.45
19041	640	255	39.84
19042	502	261	51.99
19043	888	434	48.87
19044	764	319	41.75
19045	647	311	48.07
19046	628	335	53.34
19047	890	478	53.71
19048	860	362	42.09
19049	724	385	53.18
19050	557	265	47.58
19051	666	361	54.20
19052	808	306	37.87
19053	585	275	47.01
19054	579	223	38.51
19055	583	226	38.77
19056	599	371	61.94
19057	482	325	67.43
20001	683	255	37.34
20002	359	76	21.17
20003	604	207	34.27
20004	469	108	23.03
20005	843	275	32.62
20006	457	102	22.32
20007	913	240	26.29
20008	675	231	34.22
20009	849	402	47.35
20010	563	168	29.84
20011	933	324	34.73
20012	654	179	27.37
20013	890	265	29.78
20014	360	148	41.11
20015	989	214	21.64
20016	731	314	42.95
20017	636	143	22.48
20018	550	152	27.64
20019	747	236	31.59
20020	700	144	20.57
20021	661	160	24.21
20022	751	327	43.54
20023	797	219	27.48
20024	699	300	42.92
20025	615	169	27.48
20026	644	264	40.99
20027	441	128	29.02
20028	495	129	26.06
20029	790	284	35.95
20030	369	114	30.89
20031	829	292	35.22
20032	720	190	26.39
20033	436	148	33.94
20034	698	405	58.02
20035	838	153	18.26
20036	268	61	22.76
20037	251	60	23.90
20038	303	79	26.07
20039	59	14	23.73
21001	679	280	41.24
21002	578	205	35.47
21003	699	277	39.63
21004	734	234	31.88
21005	671	308	45.90
21006	639	234	36.62
21007	597	279	46.73
21008	689	261	37.88
21009	648	296	45.68
21010	622	223	35.85
21011	662	250	37.76
21012	650	227	34.92
21013	725	236	32.55
21014	728	288	39.56
21015	644	233	36.18
21016	652	231	35.43
21017	658	206	31.31
21018	707	295	41.73
21019	712	271	38.06
21020	618	230	37.22
21021	603	207	34.33
21022	624	225	36.06
21023	610	226	37.05
21024	663	273	41.18
21025	583	248	42.54
21026	775	232	29.94
21027	672	251	37.35
21028	849	303	35.69
21029	721	322	44.66
21030	630	194	30.79
21031	439	208	47.38
21032	683	236	34.55
21033	616	241	39.12
21034	679	223	32.84
21035	739	308	41.68
21036	636	267	41.98
21037	528	177	33.52
21038	741	233	31.44
21039	642	200	31.15
21040	623	251	40.29
21041	649	273	42.06
21042	742	297	40.03
21043	711	221	31.08
21044	736	281	38.18
21045	650	225	34.62
21046	669	286	42.75
21047	671	224	33.38
21048	696	240	34.48
21049	696	299	42.96
21050	573	191	33.33
21051	649	260	40.06
21052	673	236	35.07
21053	543	222	40.88
21054	609	223	36.62
22001	394	138	35.03
22002	798	272	34.09
22003	1144	313	27.36
22004	746	181	24.26
22005	819	201	24.54
22006	795	231	29.06
22007	591	173	29.27
22008	940	295	31.38
22009	740	158	21.35
22010	1032	291	28.20
22011	804	193	24.00
22012	654	194	29.66
22013	860	207	24.07
22014	745	194	26.04
22015	680	174	25.59
22016	653	163	24.96
22017	921	241	26.17
22018	810	166	20.49
22019	392	100	25.51
22020	811	234	28.85
22021	782	226	28.90
22022	883	191	21.63
22023	840	307	36.55
22024	996	262	26.31
22025	813	220	27.06
23001	551	212	38.48
23002	658	204	31.00
23003	554	206	37.18
23004	651	256	39.32
23005	712	234	32.87
23006	753	105	13.94
23007	644	191	29.66
23008	819	241	29.43
23009	651	194	29.80
23010	773	240	31.05
23011	823	229	27.83
23012	600	234	39.00
23013	701	197	28.10
23014	605	215	35.54
23015	660	91	13.79
23016	591	228	38.58
23017	643	143	22.24
23018	574	182	31.71
23019	671	194	28.91
23020	601	119	19.80
23021	588	257	43.71
23022	644	222	34.47
23023	584	214	36.64
23024	627	147	23.44
23025	747	182	24.36
23026	689	201	29.17
23027	543	221	40.70
23028	670	232	34.63
23029	525	197	37.52
23030	852	271	31.81
23031	601	199	33.11
23032	717	195	27.20
23033	786	208	26.46
23034	784	227	28.95
23035	541	172	31.79
23036	613	193	31.48
23037	624	228	36.54
23038	580	200	34.48
23039	719	228	31.71
24001	629	199	31.64
24002	711	173	24.33
24003	780	199	25.51
24004	522	153	29.31
24005	411	112	27.25
24006	693	231	33.33
24007	467	129	27.62
24008	375	96	25.60
24009	694	190	27.38
24010	325	98	30.15
24011	800	215	26.88
24012	453	91	20.09
24013	458	92	20.09
24014	614	174	28.34
24015	401	83	20.70
24016	943	489	51.86
24017	594	157	26.43
24018	666	233	34.98
24019	772	247	31.99
24020	617	156	25.28
24021	371	102	27.49
24022	868	260	29.95
24023	673	148	21.99
24024	855	232	27.13
24025	576	152	26.39
24026	934	322	34.48
24027	1055	217	20.57
24028	436	166	38.07
24029	464	163	35.13
24030	403	128	31.76
24031	767	221	28.81
24032	327	111	33.94
24033	487	128	26.28
24034	657	203	30.90
24035	588	181	30.78
24036	789	248	31.43
24037	400	121	30.25
24038	458	189	41.27
24039	704	226	32.10
24040	925	221	23.89
24041	458	155	33.84
25001	656	256	39.02
25002	895	395	44.13
25003	1100	386	35.09
25004	769	212	27.57
25005	860	349	40.58
25006	634	119	18.77
25007	832	338	40.63
25008	912	364	39.91
25009	866	309	35.68
25010	1065	339	31.83
25011	930	364	39.14
25012	746	318	42.63
25013	951	347	36.49
25014	835	244	29.22
25015	776	271	34.92
25016	1131	351	31.03
25017	830	329	39.64
25018	904	267	29.54
25019	920	348	37.83
25020	692	167	24.13
25021	1404	420	29.91
25022	850	302	35.53
25023	845	369	43.67
25024	880	340	38.64
25025	727	268	36.86
25026	806	328	40.69
25027	1073	350	32.62
25028	827	371	44.86
25029	668	249	37.28
25030	840	324	38.57
25031	1521	431	28.34
25032	834	257	30.82
26001	629	278	44.20
26002	572	210	36.71
26003	658	272	41.34
26004	622	140	22.51
26005	596	241	40.44
26006	721	199	27.60
26007	515	266	51.65
26008	441	132	29.93
26009	629	181	28.78
26010	580	210	36.21
26011	638	223	34.95
26012	692	287	41.47
26013	499	131	26.25
26014	571	179	31.35
26015	525	114	21.71
26016	510	87	17.06
26017	496	182	36.69
26018	574	103	17.94
26019	530	141	26.60
26020	580	244	42.07
26021	831	275	33.09
26022	529	112	21.17
26023	521	187	35.89
26024	629	140	22.26
26025	584	177	30.31
26026	479	144	30.06
26027	773	230	29.75
26028	739	329	44.52
26029	365	109	29.86
26030	486	192	39.51
26031	371	103	27.76
26032	686	255	37.17
26033	701	325	46.36
26034	657	217	33.03
26035	589	218	37.01
26036	589	220	37.35
26037	683	248	36.31
26038	404	93	23.02
26039	662	283	42.75
26040	451	176	39.02
26041	698	243	34.81
26042	497	178	35.81
26043	511	132	25.83
26044	474	79	16.67
26045	440	95	21.59
26046	462	165	35.71
26047	520	126	24.23
26048	542	237	43.73
26049	487	109	22.38
27001	1333	384	28.81
27002	730	246	33.70
27003	538	153	28.44
27004	414	138	33.33
27005	890	202	22.70
27006	959	282	29.41
27007	925	395	42.70
27008	1109	184	16.59
27009	365	139	38.08
27010	808	300	37.13
27011	874	234	26.77
27012	506	185	36.56
27013	967	397	41.05
27014	470	100	21.28
27015	551	142	25.77
27016	855	237	27.72
27017	745	268	35.97
27018	578	189	32.70
27019	540	121	22.41
27020	631	166	26.31
27021	655	249	38.02
27022	546	135	24.73
27023	606	207	34.16
27024	734	147	20.03
27025	661	268	40.54
27026	556	197	35.43
27027	976	300	30.74
27028	709	223	31.45
27029	635	147	23.15
27030	389	137	35.22
27031	671	213	31.74
27032	628	257	40.92
27033	893	291	32.59
27034	632	175	27.69
27035	830	303	36.51
27036	564	214	37.94
27037	798	284	35.59
27038	909	358	39.38
27039	526	205	38.97
27040	961	331	34.44
27041	690	239	34.64
27042	461	189	41.00
27043	550	180	32.73
27044	650	174	26.77
27045	1776	546	30.74
27046	553	210	37.97
27047	516	213	41.28
27048	1431	435	30.40
27049	631	201	31.85
27050	738	259	35.09
28001	591	129	21.83
28002	776	202	26.03
28003	556	166	29.86
28004	525	184	35.05
28005	399	170	42.61
28006	293	108	36.86
28007	720	186	25.83
28008	691	205	29.67
28009	720	193	26.81
28010	777	266	34.23
28011	1362	467	34.29
28012	736	182	24.73
28013	826	264	31.96
28014	677	185	27.33
28015	116	57	49.14
28016	455	109	23.96
28017	588	169	28.74
28018	459	194	42.27
28019	530	180	33.96
28020	619	181	29.24
28021	570	173	30.35
28022	561	241	42.96
28023	916	242	26.42
28024	650	169	26.00
28025	880	299	33.98
28026	774	190	24.55
28027	509	233	45.78
28028	650	291	44.77
28029	1250	92	7.36
28030	92	41	44.57
28031	886	274	30.93
28032	717	187	26.08
28033	789	223	28.26
28034	1473	315	21.38
28035	866	204	23.56
28036	395	125	31.65
28037	867	246	28.37
28038	403	70	17.37
28039	533	129	24.20
28040	854	255	29.86
28041	494	136	27.53
28042	710	180	25.35
28043	875	229	26.17
28044	555	159	28.65
28045	675	223	33.04
28046	1075	403	37.49
29001	797	341	42.79
29002	1059	328	30.97
29003	811	280	34.53
29004	899	314	34.93
29005	719	181	25.17
29006	713	183	25.67
29007	693	267	38.53
29008	860	199	23.14
29009	709	302	42.60
29010	782	360	46.04
29011	437	132	30.21
29012	854	320	37.47
29013	848	271	31.96
29014	696	252	36.21
29015	776	292	37.63
29016	739	232	31.39
29017	726	239	32.92
29018	789	239	30.29
29019	750	263	35.07
29020	905	262	28.95
29021	1047	295	28.18
29022	680	230	33.82
29023	798	271	33.96
29024	677	233	34.42
29025	808	318	39.36
29026	698	225	32.23
29027	680	241	35.44
29028	944	324	34.32
29029	894	217	24.27
29030	933	262	28.08
29031	920	160	17.39
29032	887	189	21.31
29033	488	209	42.83
29034	497	205	41.25
29035	591	171	28.93
29036	633	236	37.28
29037	745	262	35.17
29038	912	243	26.64
29039	913	172	18.84
29040	1106	314	28.39
29041	662	215	32.48
29042	856	291	34.00
29043	773	365	47.22
29044	928	309	33.30
30001	865	277	32.02
30002	929	229	24.65
30003	585	239	40.85
30004	840	229	27.26
30005	759	183	24.11
30006	750	246	32.80
30007	866	288	33.26
30008	908	345	38.00
30009	790	215	27.22
30010	997	262	26.28
30011	888	210	23.65
30012	860	205	23.84
30013	806	210	26.05
30014	732	176	24.04
30015	595	314	52.77
30016	516	123	23.84
30017	883	215	24.35
30018	1001	353	35.26
30019	1012	233	23.02
30020	836	272	32.54
30021	663	173	26.09
30022	1076	395	36.71
30023	953	287	30.12
30024	1061	411	38.74
30025	1140	379	33.25
30026	572	145	25.35
30027	582	171	29.38
30028	778	297	38.17
30029	651	133	20.43
30030	437	111	25.40
30031	529	158	29.87
30032	582	253	43.47
31001	643	131	20.37
31002	554	113	20.40
31003	572	157	27.45
31004	629	205	32.59
31005	587	174	29.64
31006	453	89	19.65
31007	720	325	45.14
31008	542	131	24.17
31009	648	153	23.61
31010	629	201	31.96
31011	479	125	26.10
31012	525	136	25.90
31013	657	185	28.16
31014	568	142	25.00
31015	610	159	26.07
